round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
187,HistoryIdentityPopulation,1,69.58000183105469,9.262019100016914,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[18800559, 18801556, 18802553, 18803550, 18804547, 18805544, 18806541, 18807538, 18808535, 18809532]",4002679d2caefb9dc0cab108a532f6ca31dd9f37b596ea91748e5d265bc8622f,640,56,55,8,2,0,2112000,4f0e6a7d3a62dd6d7cb8d7dfc3f49d3223e136c4e2aff1b3f736616b39fcbefd,True,0
188,HistoryIdentityPopulation,1,75.94999694824219,11.750488899997436,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[18900562, 18901559, 18902556, 18903553, 18904550, 18905547, 18906544, 18907541, 18908538, 18909535]",4239c35bfa5ac0e7d2d4dc824ea39372e003c3b6bc22f6189be2ab2e2eb72344,640,49,49,7,3,0,2112000,32727b99b13215fa0580db883c30c6cb10fd5620c7a55977bf3c0233066ed7bf,True,0
189,HistoryIdentityPopulation,1,67.8499984741211,13.014944199996535,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[19000565, 19001562, 19002559, 19003556, 19004553, 19005550, 19006547, 19007544, 19008541, 19009538]",9e1d4603ce1406bbc7d882679903326d28538c7ec9b5c37c4dc0c5f679c4a5b6,640,56,55,8,2,0,2112000,b8b91c8d43ea67d8f602b1e05cc2b91ac63caf59c5c00169f991c2d494f6d7f7,True,0
190,HistoryIdentityPopulation,1,69.2699966430664,9.475139400019543,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[19100568, 19101565, 19102562, 19103559, 19104556, 19105553, 19106550, 19107547, 19108544, 19109541]",2beb6474f44fca9cb6e3c743a9f3da49eeaf488941ad18023d6824a4777c7697,640,42,41,6,4,0,2112000,aeada1a4effdb12ed45864e4e428262019f3906b020fb6278899febe0e28d892,True,0
191,HistoryIdentityPopulation,1,64.43000030517578,10.986582699988503,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[19200571, 19201568, 19202565, 19203562, 19204559, 19205556, 19206553, 19207550, 19208547, 19209544]",89eb9427b13b21be17e2627f7e5912725c88192cd96937e66539ebee2c9d24b9,640,56,53,8,2,0,2112000,25d9b689724795794d26a307c7489d7eabeb8dec495da705dbdb5ec73b0e6170,True,0
192,HistoryIdentityPopulation,1,71.8499984741211,11.024066100013442,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[19300574, 19301571, 19302568, 19303565, 19304562, 19305559, 19306556, 19307553, 19308550, 19309547]",e0c84c46641079173710c09bcf111dfc642227638769f94a05d37008ac822234,640,56,56,8,2,0,2112000,0cb816a925767907909e97a6e9f9d5465496aa9ba777f7fa21d52b56997c4af3,True,0
193,HistoryIdentityPopulation,1,72.0,9.261396599991713,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[19400577, 19401574, 19402571, 19403568, 19404565, 19405562, 19406559, 19407556, 19408553, 19409550]",5663a792267f1ed52e887e94958292595a5c55289fb15fc2e34ec666168c8899,640,49,48,7,3,0,2112000,a8eeecbcc9abd526a9ef243578ac834777197709781dc452de48711b2af0dcdc,True,0
194,HistoryIdentityPopulation,1,71.1500015258789,10.933396200009156,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[19500580, 19501577, 19502574, 19503571, 19504568, 19505565, 19506562, 19507559, 19508556, 19509553]",cdcc81c3a85555ba1c12f8dc5c3bec4227e2cf5e4e9934d9d019abcfa5b807b1,640,28,27,4,6,0,2112000,07502eee1b93cf2477dd5855cb4d3d71845c0b70f5e9bd76060d53735da88389,True,0
195,HistoryIdentityPopulation,1,73.79000091552734,9.977123399992706,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[19600583, 19601580, 19602577, 19603574, 19604571, 19605568, 19606565, 19607562, 19608559, 19609556]",ac2bc0774081e5b6b87a8b5c496243547e7417d17f4597dab261239a768b0bfd,640,42,42,6,4,0,2112000,6a142568e7e9830c6595d1498eb0edd068508e60dd011a7829eccec1ce60ab2c,True,0
196,HistoryIdentityPopulation,1,77.16000366210938,11.819018999987748,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[19700586, 19701583, 19702580, 19703577, 19704574, 19705571, 19706568, 19707565, 19708562, 19709559]",4e211dd06de923b8d8038b31befcb7e0b97208e4eda091da1b8bf438e0b2e7e2,640,70,68,10,0,0,2112000,e27509dbc4b80505d75b4fee06d5ef9daf119f3a3019c4577026a862c76d6757,True,0
197,HistoryIdentityPopulation,1,50.22999954223633,9.17269119998673,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[19800589, 19801586, 19802583, 19803580, 19804577, 19805574, 19806571, 19807568, 19808565, 19809562]",a69728dc25202dc94a41ef6639af90052bf252e954ac2ad7bbb68362f3a5e420,640,35,35,5,5,0,2112000,6faa670282e0f664d0b8af396a6f1a82df0c3c2e0da526c7f1f2e548d1abd536,True,0
198,HistoryIdentityPopulation,1,69.26000213623047,11.521102799975779,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[19900592, 19901589, 19902586, 19903583, 19904580, 19905577, 19906574, 19907571, 19908568, 19909565]",cb0d58b5f692d258bc3f38210e415e58a8533a27001c3edbd70e7622158787a2,640,42,42,6,4,0,2112000,b2531755c47f755e3875d6b992f1d4e756c9a117b890fb887477e597cb541733,True,0
199,HistoryIdentityPopulation,1,66.30000305175781,9.074469299986959,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[20000595, 20001592, 20002589, 20003586, 20004583, 20005580, 20006577, 20007574, 20008571, 20009568]",a00c134d188775e0e5fe5f746ea1b0c617ba13289931fa83e81657b50e87773c,640,42,41,6,4,0,2112000,a0c0101f555726ec54be56b809b34e28d2e59d874c00b64f75b1cf57ae76dfa1,True,0
200,HistoryIdentityPopulation,1,59.369998931884766,9.028919400006998,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[20100598, 20101595, 20102592, 20103589, 20104586, 20105583, 20106580, 20107577, 20108574, 20109571]",091a7b59c6715c72b3fd4c52dea738de999ac83ddd67dee58a2e5cbfdec0fb7c,640,42,41,6,4,0,2112000,b339ebb333a031b0e6c40dd8a55b146276debece3172dc2cff6b532c3d6ee3eb,True,0
201,HistoryIdentityPopulation,1,69.37000274658203,9.694232299982104,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[20200601, 20201598, 20202595, 20203592, 20204589, 20205586, 20206583, 20207580, 20208577, 20209574]",f09bcdd39aa125e12841513bca0cb910f111089bf5d25bc87a5866d41f6cedf9,640,42,42,6,4,0,2112000,f2ca2b7f1c177a0c422d7be8d7ee4e77276d0f4166f4c62353e8aed3854e07da,True,0
202,HistoryIdentityPopulation,1,72.7699966430664,9.151684400014346,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[20300604, 20301601, 20302598, 20303595, 20304592, 20305589, 20306586, 20307583, 20308580, 20309577]",b8c92112ef92ec1ed2539af58f0ccc0d44bd50645ee4e9793023afa97c2380f3,640,28,28,4,6,0,2112000,d56f544c24a3ac6eb6b1cbb37a0c613873fba4e63ee7556d7fbee76a17b5e4d0,True,0
203,HistoryIdentityPopulation,1,62.68000030517578,8.658161800005473,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[20400607, 20401604, 20402601, 20403598, 20404595, 20405592, 20406589, 20407586, 20408583, 20409580]",41ba8e0c858e4df9cd84f601b0a547bfe6804c320413799585258b42d80617d8,640,42,42,6,4,0,2112000,8e2d1c8727d610e2ff5dd13c644868f638b07ba13c32fcc7225ece0cabb46d0c,True,0
204,HistoryIdentityPopulation,1,73.4800033569336,10.711469900008524,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[20500610, 20501607, 20502604, 20503601, 20504598, 20505595, 20506592, 20507589, 20508586, 20509583]",bb25907795d22e5f0cce350845bf2c79a0f3fc6d6163564ccb950e14804a1ea2,640,49,49,7,3,0,2112000,4ec7a0d813563071ec23ffa7a8565cfb8d41b85a2edc0e74783077e2c53e6cd1,True,0
205,HistoryIdentityPopulation,1,71.0199966430664,11.047304699983215,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[20600613, 20601610, 20602607, 20603604, 20604601, 20605598, 20606595, 20607592, 20608589, 20609586]",0e6b334185f5d9bd7387702caa9f7b68b5b7ed61086dc77caed316133ead6cb3,640,49,49,7,3,0,2112000,c6fee99313debd63af8bb540b9c1b0b7e8172ecf3413a7f281702d7def1a3233,True,0
206,HistoryIdentityPopulation,1,73.8499984741211,12.77991579999798,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[20700616, 20701613, 20702610, 20703607, 20704604, 20705601, 20706598, 20707595, 20708592, 20709589]",82d380eeedf0939ab697b8d2208a429a42bd8efe02659d7916add33bcb0e68e3,640,63,63,9,1,0,2112000,f2c1c0621849e4c2fd22af785121389cc776e26249efaa7bdfbddd9e60f28275,True,0
207,HistoryIdentityPopulation,1,75.11000061035156,9.249994900019374,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[20800619, 20801616, 20802613, 20803610, 20804607, 20805604, 20806601, 20807598, 20808595, 20809592]",ac764a7fb2f9d9668fcc06ffffbc640752b4b43a711f86cd490e8321e99c17c7,640,28,28,4,6,0,2112000,8fa2bd5aacb87476544f1f9dec70d8336a95d757a279f000638be70164d766aa,True,0
208,HistoryIdentityPopulation,1,74.27999877929688,9.532476299995324,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[20900622, 20901619, 20902616, 20903613, 20904610, 20905607, 20906604, 20907601, 20908598, 20909595]",c8d72d2538f2383218f67b32f24c363e44c2027266d38a4ae4f7b6e0d299904d,640,56,54,8,2,0,2112000,9192a65eca654213a451fe69d259c42ca5f20008dc1be01e2fa017e6601c6576,True,0
209,HistoryIdentityPopulation,1,70.23999786376953,10.443907500011846,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[21000625, 21001622, 21002619, 21003616, 21004613, 21005610, 21006607, 21007604, 21008601, 21009598]",a18970936c9e3a5218bcea24595f5756394451e1e64f642c0f4ffbd58e3036e3,640,49,48,7,3,0,2112000,e227a75d45336acd2347344c7ffbd0b66c2937871f680588ddf626a47432356d,True,0
210,HistoryIdentityPopulation,1,72.0999984741211,9.456822499982081,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[21100628, 21101625, 21102622, 21103619, 21104616, 21105613, 21106610, 21107607, 21108604, 21109601]",ac4a3d87c405449253d70936ea820123dc194bf324e6df10826e429a654d2f22,640,56,55,8,2,0,2112000,35884880ca75931739983005980c042377159803043a3aba9d030c787f97adb5,True,0
211,HistoryIdentityPopulation,1,69.2699966430664,11.485290100012207,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[21200631, 21201628, 21202625, 21203622, 21204619, 21205616, 21206613, 21207610, 21208607, 21209604]",56d3594d7d30479873ead481c0250f74018be66d842f89ff97dd8da7f2733e3d,640,35,35,5,5,0,2112000,9f5f8f518fc2cdfa92beb2895aab701d94627e3a1fdf239f2ff31e5140ddd4a8,True,0
212,HistoryIdentityPopulation,1,77.75,11.056106400006684,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[21300634, 21301631, 21302628, 21303625, 21304622, 21305619, 21306616, 21307613, 21308610, 21309607]",11e2e37aa43264ec027ccac4fa98ca7dae0720e1e73cf662a98165f2ea665e60,640,56,56,8,2,0,2112000,e5ef709953b407fac28540f6d55b152849266eb599d286dc4bf802350bb09106,True,0
213,HistoryIdentityPopulation,1,72.48999786376953,9.61221740001929,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[21400637, 21401634, 21402631, 21403628, 21404625, 21405622, 21406619, 21407616, 21408613, 21409610]",e7f7d61e55f875eaefacdfb819eaaecae231ca960b9c501582a72ce823eb48a9,640,49,49,7,3,0,2112000,595d5f33196ecb3326da274bda9c09737df4f64b9c2f5495bb7b3a5bb0c8cdfa,True,0
214,HistoryIdentityPopulation,1,76.30000305175781,9.341708899999503,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[21500640, 21501637, 21502634, 21503631, 21504628, 21505625, 21506622, 21507619, 21508616, 21509613]",fc868082ca17a2da62c87990cd1655c2254440daa422be6045c8e9211d5a6760,640,35,34,5,5,0,2112000,470820685e5415c1ef04fb93c6d6f7cee369bbb2612f6c902a9a2e21226a1c66,True,0
215,HistoryIdentityPopulation,1,75.98999786376953,9.264382100023795,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[21600643, 21601640, 21602637, 21603634, 21604631, 21605628, 21606625, 21607622, 21608619, 21609616]",803c243f70b17fa9bd1e6a2f9f9c584d2b4486a8e087ac1e7b4d57940ec70183,640,35,34,5,5,0,2112000,404ed841ea25948896baa3e9e172a8810592d2b10a0a4160bf2b43bd6c54bb4a,True,0
216,HistoryIdentityPopulation,1,73.70999908447266,9.704353500012076,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[21700646, 21701643, 21702640, 21703637, 21704634, 21705631, 21706628, 21707625, 21708622, 21709619]",debe70604a68c9494fc1a3444a8bfeb797e652ae8a4aee83b89c7abba44566bf,640,35,33,5,5,0,2112000,895bd7173237600b9f09e53e96bcbd22d0c6853e424b85a048d3f76e098c4530,True,0
217,HistoryIdentityPopulation,1,67.26000213623047,7.9561622999899555,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[21800649, 21801646, 21802643, 21803640, 21804637, 21805634, 21806631, 21807628, 21808625, 21809622]",59e22a149f70e8e127b279c0ea23d233811afc06d32411dfb0e7eb4af44bf1da,640,70,69,10,0,0,2112000,2eb5c4c50066535d2473330f4f9b2e08d60261b9920c4c88d0134c76f1a9b02d,True,0
218,HistoryIdentityPopulation,1,77.91000366210938,9.770936300017638,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[21900652, 21901649, 21902646, 21903643, 21904640, 21905637, 21906634, 21907631, 21908628, 21909625]",5e385e7b7e96a5f9d7df90be47a338d1ffdb57eb972cac3c92bdc24ef65d144d,640,35,35,5,5,4,2112000,b3ad11b7a4a6ba242bc906eb1837be30e650b61ab746fc448948371940e3ef29,True,0
219,HistoryIdentityPopulation,1,73.47000122070312,9.61377719999291,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[22000655, 22001652, 22002649, 22003646, 22004643, 22005640, 22006637, 22007634, 22008631, 22009628]",86793565b8405827b3e8d1ac405c3649913da3eb21a84ddd9575fc42dac654f7,640,42,42,6,4,0,2112000,100527bd95179c35f9975699bd2ea302ad521479c42def5f9d267d8ec24b873b,True,0
220,HistoryIdentityPopulation,1,71.54000091552734,10.511567800014745,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[22100658, 22101655, 22102652, 22103649, 22104646, 22105643, 22106640, 22107637, 22108634, 22109631]",5f60dbd65f2fafcefc30f54b83b974e013194ecc58e7bb78e75b0a9dcb93aef5,640,35,34,5,5,0,2112000,c413cb609617f589b0ac7e3148350dd6c83b7e1d8474a4aaf82e5a30eaae97c5,True,0
221,HistoryIdentityPopulation,1,71.37999725341797,10.141023100004531,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[22200661, 22201658, 22202655, 22203652, 22204649, 22205646, 22206643, 22207640, 22208637, 22209634]",76b9c20e04e7d0586d1b44f2afd90bc70834071bc06ef0e788637342d5b460f9,640,56,54,8,2,0,2112000,e7d4759fd24f4a255ee0e00b71dbe56f546292a4a1fd7bb335452462648a9212,True,0
222,HistoryIdentityPopulation,1,69.88999938964844,9.55460000000312,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[22300664, 22301661, 22302658, 22303655, 22304652, 22305649, 22306646, 22307643, 22308640, 22309637]",adadfbec1e8fa47ea77e3179794cdadce43af32d0a411f218189d734e0a172ce,640,56,54,8,2,0,2112000,704c1448c57d3a70b64f094dab0dc27bdac6f64905b2268d7cb06ab9e47e1b73,True,0
223,HistoryIdentityPopulation,1,75.52999877929688,8.531206199986627,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[22400667, 22401664, 22402661, 22403658, 22404655, 22405652, 22406649, 22407646, 22408643, 22409640]",9136e5915a953d75ab0c427db1e281f103d53e47836439e4b3c13f9148a7fcc4,640,49,49,7,3,0,2112000,d51049d29344cec57e2758c194eaed4a7e62dde27fe0ee45284c9595635b3fcb,True,0
224,HistoryIdentityPopulation,1,76.26000213623047,10.83280459998059,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[22500670, 22501667, 22502664, 22503661, 22504658, 22505655, 22506652, 22507649, 22508646, 22509643]",0ccc81d1417969ed841815df3e18ef3ef720543a1796bb8251b09fb4a3c88da6,640,49,49,7,3,0,2112000,7b66d2fc559326990d127bba4c372ba76e391012f538e6afc4a66f43554218de,True,0
225,HistoryIdentityPopulation,1,73.69000244140625,10.587407099985285,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[22600673, 22601670, 22602667, 22603664, 22604661, 22605658, 22606655, 22607652, 22608649, 22609646]",435f515e903405bceba6574e911fbc1d3627d1e91d652cdfc7bd149aba83aab0,640,49,47,7,3,0,2112000,9e38456ac51db1cb55abed630506eacc67488f9b02a2871a7413e192ae3156a8,True,0
226,HistoryIdentityPopulation,1,69.37000274658203,10.137240300013218,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[22700676, 22701673, 22702670, 22703667, 22704664, 22705661, 22706658, 22707655, 22708652, 22709649]",00346aac7c01f845cf09a5bd050b734499bb511a5ae2f69b47c01bf8069f8a2b,640,42,41,6,4,0,2112000,96c2fb64c737371dab8cabfb62546da0ed01045735d74008a05f9a8f6af5980b,True,0
227,HistoryIdentityPopulation,1,74.31999969482422,11.088111399993068,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[22800679, 22801676, 22802673, 22803670, 22804667, 22805664, 22806661, 22807658, 22808655, 22809652]",8310341ab5c791cbef2aaf45bd5031420d5ab5692a5333c76e054ffc8c5b43d6,640,49,46,7,3,0,2112000,d4060792192d47c7c691be2f2e17f1227803f539371ea96920819352d5d98c51,True,0
228,HistoryIdentityPopulation,1,68.44000244140625,8.593447999999626,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[22900682, 22901679, 22902676, 22903673, 22904670, 22905667, 22906664, 22907661, 22908658, 22909655]",ac85b000ce90354834a25bf2cf93da57d2a9dd98d4ea5f505f233ccefc9574fc,640,49,49,7,3,0,2112000,4a04a407b535cfce0a82544a5fdb97c44c34d278a53aec4cfbd2b495b6e3aa19,True,0
229,HistoryIdentityPopulation,1,69.06999969482422,8.473748599993996,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[23000685, 23001682, 23002679, 23003676, 23004673, 23005670, 23006667, 23007664, 23008661, 23009658]",e3ca296b9c9ed313394b2f52afb810d59382c7ff0a7a76827dea16499dc70f1e,640,63,62,9,1,0,2112000,c0dcf37f7f657ddf057526ee0c691fc5e78b2eef3e9e595d0a48afdcdffa8a41,True,0
230,HistoryIdentityPopulation,1,77.62999725341797,9.397210199997062,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[23100688, 23101685, 23102682, 23103679, 23104676, 23105673, 23106670, 23107667, 23108664, 23109661]",b93434ef2c4c4eeaf48f3be9472e5c61776ece097847c285bbfa41853cc2969e,640,49,49,7,3,0,2112000,9f93cd69384ee0fe80733a2895823278da5e222e5cb36a3ad3980c75bb9bcb14,True,0
231,HistoryIdentityPopulation,1,73.7300033569336,8.798615799983963,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[23200691, 23201688, 23202685, 23203682, 23204679, 23205676, 23206673, 23207670, 23208667, 23209664]",87032c1aeedbe5bc2f2885d06e7165f6dd44381f8d7e74a725c6a84c55290beb,640,42,42,6,4,0,2112000,1b3b140f4626114f4f39e847f444f01997e5c8908eebcab49c21f1f446095623,True,0
232,HistoryIdentityPopulation,1,78.30999755859375,10.080139099998632,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[23300694, 23301691, 23302688, 23303685, 23304682, 23305679, 23306676, 23307673, 23308670, 23309667]",2566e376e16aff4d3b61b81a7070bc44fbe324d2a3def5985672a67da6f14644,620,49,49,7,3,0,2112000,d452c9860cdf1738a4be8fa473e82a8f8ac979a7ef0027291d99d5c5dca2dafe,True,0
233,HistoryIdentityPopulation,1,72.88999938964844,9.199705599981826,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[23400697, 23401694, 23402691, 23403688, 23404685, 23405682, 23406679, 23407676, 23408673, 23409670]",5f154b6b0fdcb7b5e6a97881caf652b5736741c4ae491f92e0953938518137bc,620,49,49,7,3,0,2112000,c43e218c6c73769281f815d164bcf575fbd4c95ddc654f219f551bf05a2eb1a6,True,0
234,HistoryIdentityPopulation,1,70.55999755859375,8.909820499975467,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[23500700, 23501697, 23502694, 23503691, 23504688, 23505685, 23506682, 23507679, 23508676, 23509673]",818210b89214345b82d5e9b2704ba25f37f968f714bde083dbe3610aaae6cbe5,620,35,35,5,5,0,2112000,fc764480e0de53e0adb4e5dbc6d921b58043a53cdc5eb663b055d625a3c620d3,True,0
235,HistoryIdentityPopulation,1,59.779998779296875,9.612760400021216,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[23600703, 23601700, 23602697, 23603694, 23604691, 23605688, 23606685, 23607682, 23608679, 23609676]",eae9d81ca86c961c232aae9a6c669b309f0d260b08aa7258f92913559424b532,620,49,48,7,3,0,2112000,9ee44e8fc39da0779c7eb550ab2296d3cc2dac89397e972518e8c5e60d2467d1,True,0
236,HistoryIdentityPopulation,1,75.5199966430664,9.620831599982921,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",b0456f05f15bb6e72c7396b116220f5fd7f4bb6e77c2bec86df1e7b12bbbc694,620,35,34,5,5,0,2112000,072ede292113cdd630bc93cdd299733145a72a5146884ac786d0c5b6b65eae14,True,0
237,HistoryIdentityPopulation,1,67.94000244140625,8.746530800010078,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",1e25959e15682b3e2b4d730a17dd1c8d0443ba39fa13d413466a4f34bdc89bd0,620,42,42,6,4,0,2112000,0db87173c6ea00b1903ce71d52221b3d34899fba32ddc48613e54b4315419fbc,True,0
238,HistoryIdentityPopulation,1,69.73999786376953,11.507591800007503,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",6bfda5f4b67da51fcba5f16ab32511f7445a9ff7449cb43ac66a74f2e3243372,620,49,48,7,3,0,2112000,09aa8887ba1a06c704690cd3160444d6ea9e3ba9d2962b6bbc747672128a3598,True,0
239,HistoryIdentityPopulation,1,74.70999908447266,10.9373576999933,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",329328e190dffe9055450439306ad4af56d157515b57d79315dc3065bd667e35,620,28,28,4,6,0,2112000,165f1e79e54c4e82e4dc3132339ba6ee512955c3673afee753dd73dca7b7a9ed,True,0
240,HistoryIdentityPopulation,1,65.55000305175781,10.398630000010598,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",9d4212685e9385bd5f03af9edb40fb88eb6913bd9d37751a5cede92a4471a791,620,49,48,7,3,0,2112000,97e6a980f66ce52219bd4a7eb99f7a3462ee31a723faad64adf5ed2b68d89a99,True,0
241,HistoryIdentityPopulation,1,75.62000274658203,8.04080650000833,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",3d200535560a8aec8b4a24d011e69c594a0da2145c11d68ccc5b4acef32f0501,620,49,47,7,3,0,2112000,6358542d20091787d7fc4d8e6420e9dee0d14aec5c14bede12c32123437eb07a,True,0
242,HistoryIdentityPopulation,1,74.51000213623047,11.634431000013137,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",b5d437a9a6fa8d7fd63d7b7452b4d2cfbb6eb166994b55444515daf2f4b7e8c3,620,49,48,7,3,0,2112000,0eb54c1eee1b0c2b3f35490a148eb0a80a077c7834b8771fd63132fea655b200,True,0
243,HistoryIdentityPopulation,1,73.79000091552734,10.173211000015726,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",48140997c1de8cf8ba645251cfcded6175b0e033f3c8a59e896f04e8ae89e967,620,42,41,6,4,0,2112000,7e71b8b5c21bc49f985035d39b941cf4583cdbd486ee2006daf0d3077368f8a7,True,0
244,HistoryIdentityPopulation,1,72.5999984741211,11.039044399978593,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",0a1e9f8b8e8e5531ce2eb8c6870bd5687adad6cb3383adde8c656ad7d372e454,620,35,33,5,5,0,2112000,06ce30de0263df07eac3da3a0bd0eadc4cdc10f064377d531cb92987493f45a4,True,0
245,HistoryIdentityPopulation,1,75.05000305175781,9.887131199997384,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",359a4b976e237b71d7b6276c542132dc9f8747ff94d226ffd3a08d141807d964,620,56,55,8,2,0,2112000,e8dddfbf236f40b75beb4208d692377a6c2011aa636a117d84717e0e2d79746a,True,0
246,HistoryIdentityPopulation,1,74.33999633789062,8.388271000003442,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",650f2f4e73913ec36c540b8f57d73a80df547dcc2407a5b45f3cbc94aed1da7f,620,35,35,5,5,0,2112000,6ebc2bf9f8488f07cbe29d05c5d54b5dffa088cdbcb71a1a79407c298afc818f,True,0
247,HistoryIdentityPopulation,1,55.25,8.201863099995535,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",8d7262022a575413f10c5e5d3d8c72c88e54be6fb95f10a08855a46b2cf2289e,620,42,41,6,4,0,2112000,41a7d7dd3254cded18539fffdacd4d6747c7b8b26d3a9dfe8f0b31b2625ae088,True,0
248,HistoryIdentityPopulation,1,74.91000366210938,11.322657699987758,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",f875d2f00693025bc632bd813f993781ca1f2f14359bf0565da5587fb94b6bb9,620,42,42,6,4,0,2112000,adb57b7d474d34f9b472e5e408a0ec81032ebf5b4d5e8372dda162a98dda084d,True,0
