target_client_id,dominant_class,event_count,unique_donor_client_id_count,response_change_ratio_all_mean,response_change_ratio_all_std,cancellation_coefficient_all_mean,cancellation_coefficient_all_std,survival_ratio_all_mean,survival_ratio_all_std,survival_cosine_all_mean,survival_cosine_all_std,response_cosine_all_mean,response_cosine_all_std,cos_q_a_all_mean,cos_q_a_all_std,response_change_ratio_conv_mean,response_change_ratio_conv_std,cancellation_coefficient_conv_mean,cancellation_coefficient_conv_std,survival_ratio_conv_mean,survival_ratio_conv_std,survival_cosine_conv_mean,survival_cosine_conv_std,response_cosine_conv_mean,response_cosine_conv_std,cos_q_a_conv_mean,cos_q_a_conv_std,response_change_ratio_classifier_mean,response_change_ratio_classifier_std,cancellation_coefficient_classifier_mean,cancellation_coefficient_classifier_std,survival_ratio_classifier_mean,survival_ratio_classifier_std,survival_cosine_classifier_mean,survival_cosine_classifier_std,response_cosine_classifier_mean,response_cosine_classifier_std,cos_q_a_classifier_mean,cos_q_a_classifier_std
78,4,31,28,2.0484094544854505,1.0876656857328268,0.16962608434530754,0.1201395470466896,2.248452122124418,0.988727411958292,0.43852763355906355,0.18132295115871408,-0.08283993818501387,0.03829467404905259,-0.45570998873134655,0.22226759702322368,2.052331323084227,1.1003494181618632,0.13551892472366567,0.10550379558213645,2.2699340504050407,0.9960631368433331,0.451792852642454,0.18181859766669364,-0.06382108223385059,0.024384974576392545,-0.47975208194389274,0.2268499229675328,2.000454598071699,0.8677718874474725,0.8914603109971524,0.49906890692231237,1.8296067372276221,0.7875149424031366,0.12346263556383735,0.2209994860060715,-0.44217051963306464,0.11818120414249055,-0.030029233456213673,0.2899072546135401
79,6,17,16,1.9433484790885118,0.8771307702735163,0.15305613142433871,0.0890562636557911,2.161349843043573,0.7455584557945949,0.45058167463278403,0.195972380758291,-0.07702031473948054,0.024547839201659684,-0.5003060101591945,0.22588856026629203,1.9573386719721473,0.8908484506077817,0.12587265900624278,0.08049470846940174,2.187792648934543,0.7574072143156929,0.4583749135745212,0.19502306458375718,-0.06196294441949464,0.02431802412726477,-0.5165850516464117,0.23289552165229332,1.5497374779261348,0.670279525909911,0.6970744099749698,0.44616713773767697,1.471656369091612,0.5302357156491517,0.27980723163840754,0.29189958016118206,-0.4353979190304535,0.15258743131439076,-0.24050540360572167,0.35513855623348334
80,7,23,20,2.376569225639475,0.8208194369014286,0.16262649585275063,0.07503525400225143,2.5307945945723,0.7667594542239253,0.3615546876266688,0.11708576724808249,-0.07322624501919847,0.035180766011761906,-0.36484651476244917,0.32958409307132,2.403651687390933,0.8409478870620123,0.14085615259729828,0.05127913098187423,2.5663129914447254,0.782919626597867,0.36686340332330675,0.11773009249096081,-0.062333102372468176,0.023721122846833902,-0.3706266000667899,0.33083223594727224,1.9186869962511788,0.6661077471398176,0.5769342931424672,0.2479305967407897,1.8672517896954242,0.6974373445843962,0.24070320210593438,0.16155393330471848,-0.33281702340709723,0.17269511051962186,-0.1700603258904938,0.33122286265170714
81,6,35,30,1.6783360053284204,0.7732871411219893,0.1474986419476994,0.08788057487269801,1.9139798891484914,0.6725373969742328,0.49927763237096373,0.1731732366558324,-0.0892930864761418,0.036413901302975386,-0.37697917857822816,0.2373059830214122,1.6885679064406656,0.7877143270789264,0.12608529405461763,0.07379112496405388,1.9358601972702314,0.6838593158271904,0.5065461183358866,0.17335866196717054,-0.07529023774416659,0.028361024508375583,-0.390226728542823,0.2408061301634508,1.4889892204283355,0.7151921256620282,0.6180780733991408,0.4629629368846681,1.4673208584191906,0.5782216944148122,0.3370398417313465,0.26937347577378284,-0.3941701914113309,0.13443403510895127,-0.11283216143475584,0.2776013115477666
82,5,11,11,2.0382892040842724,1.2790215810464565,0.13553673271920205,0.08572680518905627,2.2555138312106973,1.1881597758140552,0.4554564197583209,0.17596486896139302,-0.06670281291373567,0.023369012050387546,-0.4556287886330287,0.2612004169193593,2.0523375870153204,1.294072000717684,0.11331114839919733,0.0690924277523558,2.277309364598649,1.2057713747537149,0.46063286522803376,0.17201370523424425,-0.0566369327017098,0.0232429933561348,-0.4666033643782262,0.26674069812899287,1.809981686045007,0.920091979179314,0.7047793748563996,0.48582917953538085,1.758759796511968,0.7727432137916461,0.2572185047429001,0.30767036867397873,-0.3715934945046475,0.1551886625835894,-0.23373504212627969,0.3487968980546078
83,2,27,26,1.6992030856974116,0.7702798143462685,0.14831808447155156,0.0883223572914724,1.941826919655725,0.6374713093869557,0.49766880185755763,0.20063223488251325,-0.08474857590553349,0.03946811324038408,-0.39929142858478944,0.15363789689832313,1.7028057209721899,0.7809559487590334,0.11893064195043025,0.06959362533838938,1.9616474089272484,0.6452514435934663,0.5091542319495586,0.1993241606878316,-0.06661940695554092,0.022699925772412595,-0.4138285222466383,0.15782220449631187,1.6798133608277253,0.6889748485872241,0.7834462165138596,0.536271316590437,1.5678928191353299,0.5132792437705214,0.21602796484015302,0.3222353563116987,-0.43826609493433416,0.15881601658544225,-0.06851549050191078,0.2196942821396721
84,0,29,27,1.7161740705761726,0.8404831141723009,0.13406773639297107,0.07397715909328384,1.9606051250809762,0.7304781224294592,0.4980444096458195,0.18076349749034518,-0.07945852376670215,0.027522583416647643,-0.3754986344041242,0.2369299968056696,1.7301617008720376,0.8569043191319805,0.11009916461847467,0.0528458710579255,1.986045597783982,0.7463630443648108,0.5052265798274568,0.17879972169549158,-0.06506811374906196,0.017290712244346574,-0.38710125408731355,0.24437140820463735,1.4615425359663017,0.5838857115967118,0.5930352807806325,0.2654303970972505,1.4308389854122987,0.49008634319169136,0.32671116477556167,0.2499112019451569,-0.4063274167478408,0.12842391199858105,-0.12102402567421917,0.26040070626847556
85,9,20,19,1.7509035952089647,0.4563663337888872,0.14188921700318397,0.06453748373014298,1.9601976822834808,0.3802585414982204,0.4588272883734244,0.12385822270397184,-0.08105446282263214,0.03176493646435668,-0.40160318045576854,0.23103072996040963,1.7618331861274155,0.46446589502080254,0.12543153741316243,0.057110566486466674,1.9789887714875731,0.386262362084172,0.46347961394176435,0.12434659584774999,-0.07090397644960518,0.027481284654308175,-0.40774528417783573,0.2342446633882415,1.4366859377473333,0.5159023709568009,0.5640270599564664,0.2655581567839142,1.4133224491204297,0.4488341769032853,0.34902004733759673,0.19516513078145334,-0.3969694676300294,0.11519606218156227,-0.22251227225456102,0.24170253519523394
86,5,24,21,2.087768573738032,1.3580799665166914,0.15406637325051695,0.10043754421439446,2.298144733479035,1.2663021001769061,0.44749138198383864,0.19059717463522055,-0.07691289351344274,0.02775694937473224,-0.5266235634073558,0.13000296533669936,2.1012841208868127,1.3733890981094041,0.12436732145790896,0.0892288860832918,2.3246935946137963,1.2799725752584084,0.45712694895916184,0.18854428761476677,-0.06203318144344153,0.025558742693123315,-0.5430199128626653,0.1343154136935762,1.8770555650060963,0.9873946416605749,0.77812383166202,0.4614824437231533,1.7622672335337544,0.9112797305164719,0.19014459744949927,0.2959313912903741,-0.41605458810241247,0.15928614159375026,-0.14467968358930597,0.230063457899042
87,2,32,29,1.7714631504889027,0.8735853975213586,0.1560886900132442,0.09210624030173484,2.0058762562583015,0.7477572294220156,0.4845401720765261,0.20226909772915586,-0.08855716471972956,0.03582640147652854,-0.2928050467143927,0.30582428026363306,1.7820415808862053,0.8863159256102419,0.13154680310713393,0.07930176547616981,2.029217152026244,0.7574923906746677,0.4930748151963404,0.2015424907848369,-0.07352423197942257,0.025182987161921785,-0.3029924518937899,0.31243021788965186,1.515764530369796,0.6032967685438756,0.6410025725254511,0.33514121834259386,1.464908975565839,0.47889300603966645,0.2930423369124372,0.27944972728614037,-0.40730400043633097,0.15123954586984464,-0.06557225654568866,0.2840656640998806
88,0,21,19,1.9170023443228825,0.9681196896184627,0.15492336101704013,0.06631872315966221,2.1179444651690895,0.9003257005286567,0.44902647961248493,0.13828820062020433,-0.08579589762633527,0.026178886717227397,-0.34735267374717427,0.24998765414958682,1.9299918354770773,0.9983023871415893,0.12750338850536727,0.06298724306239312,2.1452561834452575,0.9261383006518488,0.45872669573374,0.14064930103688442,-0.06870155560596793,0.020503696248904378,-0.36043920446019995,0.2590819830402005,1.5959177166238452,0.4423977672300745,0.6944159822815651,0.26815621085214536,1.4829118719930794,0.39085067048218297,0.23083593742100975,0.20917244927630643,-0.43854226548408287,0.12674110095907587,-0.08889852492484082,0.21124600678429964
89,0,20,18,1.5933447428039305,0.923339334266595,0.12814427428625558,0.09300432619015596,1.8777961460272632,0.7720569274794792,0.5449486474781841,0.2258240524742646,-0.08188635482131865,0.04545574213191731,-0.47006869103252746,0.22135380106313268,1.591816358822745,0.9318382707728148,0.10398681964370474,0.08071159143590632,1.8914302706267432,0.7768381574071023,0.5549512784382157,0.22461145533897833,-0.06449692688481264,0.0373724366401425,-0.4973317390976512,0.22944870205224993,1.5793207575448969,0.714034358493078,0.6409981161971263,0.38944788002323716,1.5345865623105952,0.5996970418265353,0.2975457237988649,0.2996519769816155,-0.4005791264386536,0.18568855476094395,-0.17661410050796397,0.4160165999857327
90,1,19,17,1.561955015796968,0.6701740358084224,0.16415840411676594,0.15329254389120697,1.8051221528606995,0.5421096205928733,0.5122182361336209,0.18210223081815755,-0.09532417440167969,0.04504108830615618,-0.3734811624343466,0.2015242785727066,1.5409529833146685,0.6718796871037636,0.13451720415083368,0.13053597643437984,1.8042554011005942,0.5415369193387383,0.5288552982682192,0.1814818519222055,-0.07739033763750065,0.033045579522901145,-0.4082773283743568,0.2134568638138348,1.9381848744652352,0.8569945696233491,0.935844806243952,0.7346904567922671,1.7816665188195082,0.6548997908974606,0.13484675434235557,0.34599443928152873,-0.43995573487840084,0.1637179819056173,0.07670165643029953,0.41480382211793315
91,0,33,27,1.6540083612535839,1.1654309833704142,0.14090981450653065,0.09145915594093541,1.9152015728342922,1.066520773300078,0.527808969859601,0.19114645069988173,-0.08964045849515827,0.048435344347540925,-0.40441868813560994,0.2347184554816187,1.6496107889777465,1.1778343494302994,0.10964698498300929,0.06925077564477093,1.930731982320422,1.0744455177742087,0.5425790237920332,0.18905065382323905,-0.06847465985310111,0.028948165137053262,-0.42591478994996124,0.24767028311803752,1.675323509944475,0.8316850498007569,0.6513376142798488,0.40575321433200984,1.6184723343596725,0.756752346240835,0.2718780650626638,0.29283373678279095,-0.3966767680131849,0.1801752137834459,-0.08103457848890769,0.21975767882048647
92,0,23,21,10.082048734109092,10.168223413814907,0.15945097476074388,0.0674186632000602,10.133250829715394,10.15001036008194,0.12425810207406851,0.07389674958697938,-0.023184247636453117,0.01776528430571089,-0.6485728561594614,0.17218625667022164,10.068170088843797,10.058548979291484,0.13817946902617675,0.056444413152119385,10.122217716013205,10.039427121382532,0.12676403871981193,0.07405287757351169,-0.020029716347560084,0.016014030398364493,-0.6678931017763367,0.1759275695146275,10.604433701670933,12.662585326374776,0.6723542657852782,0.3873479095775891,10.585799256693702,12.664655811472228,0.06810151414968503,0.10603837239988519,-0.10653195788923452,0.08239202457998102,-0.3286934861269334,0.1451292297860098
93,8,30,28,1.723177835592412,1.154042775636184,0.13468751585331498,0.07848107399681906,1.9681217222987182,1.073449777743869,0.5084574142730832,0.16399079275500758,-0.08066143465779022,0.03063741198925694,-0.396965343442522,0.2522008311327278,1.7271568569715698,1.168662553340071,0.10912337121677697,0.06929944345420527,1.9865330866868185,1.0853682608576005,0.5182162300846251,0.16366392744813493,-0.06361618058066379,0.023305039715178315,-0.41490006109228555,0.2618302458838554,1.663282591433326,0.8849083590280459,0.618888307853733,0.3421042831738952,1.626890690377923,0.8129892196001534,0.30640749707935344,0.2662951427136775,-0.3906969818263312,0.13828625659392224,-0.12711669144428075,0.260847793731612
94,9,25,24,1.3781222257705743,0.8090892549505334,0.12214741687009367,0.1279506676009145,1.695399684290639,0.6527077823916353,0.5926139629240358,0.21473102172280753,-0.07783080175960164,0.031224498128864256,-0.4167285182787483,0.15712579928359618,1.3657359932191446,0.8109984453276051,0.10448327756766985,0.11631126651669892,1.6967003422518507,0.6526276500198959,0.6022316766366902,0.21405259990734557,-0.06479986286487542,0.031890495650552464,-0.4487821870493503,0.17248820776421567,1.6849471570783603,0.8743625036336573,0.71981337955487,0.5529698622201302,1.6371996724273046,0.686876072693192,0.2744305522455779,0.3102525278927791,-0.3916441774178006,0.12269444271552275,-0.05275691570136349,0.3154652499292776
95,2,28,27,6.598280086666149,7.683778151361935,0.09681250741759909,0.23803784795432503,6.6931013243524715,7.653084619951454,0.21417248088079796,0.12191269030577902,-0.030527351369853715,0.024232736490692523,-0.5530842622406302,0.22181302608657652,6.640593605866667,7.736020773041812,0.07194755611215434,0.25820625462171326,6.740355704922395,7.7038611825361025,0.21804732679404917,0.12409675361858838,-0.024790146364510757,0.019683435070299644,-0.562109189053275,0.2240143428634164,5.671204306830663,6.07379891754016,0.70546976176408,0.5856649924773701,5.631493281343768,6.0770337562660215,0.10586204924149491,0.1303011518991406,-0.18308216948841574,0.13115762282321916,-0.31304228023232133,0.20533897525756417
96,9,29,27,1.4441189055821964,0.7896074790295348,0.12471741576835538,0.0842286717409654,1.7423348055786112,0.6454938693054152,0.5693046500321918,0.20444373041873554,-0.08600486793615704,0.03265927146927255,-0.3900620026868663,0.20916191078467142,1.443496287344551,0.7951978219996864,0.0997757822545877,0.07489111924477967,1.7584317216164025,0.6457248336442308,0.5790704389410068,0.20435730329197055,-0.06563805495557057,0.025995523250048745,-0.4128428565383289,0.22211361287412956,1.4448946073355298,0.7031513410724479,0.6326498160584144,0.3791709446547456,1.4010554290583142,0.5906497789990782,0.33972066256777883,0.28805497770094196,-0.4409936092815081,0.15760459853372222,-0.1519947210763487,0.3280667870186229
97,8,31,29,2.205691322175474,1.5173438692788397,0.16397885210896396,0.08245872957156271,2.392533262596106,1.4522385750725746,0.41698862239745477,0.1597440968968814,-0.08044897534510041,0.03556292291885072,-0.3086945974703112,0.23177109155263176,2.2219148329568994,1.5351936246305693,0.1408245716535552,0.06650962867103105,2.419017883532475,1.4676109682949827,0.42384539110697544,0.15872135346061148,-0.06770655915174083,0.021459897042049564,-0.31542803432891736,0.2362922017528657,1.8297965198736192,0.8796886313945184,0.6277257032645964,0.3172593256711504,1.7793654528647405,0.8354439858500406,0.25164073894541034,0.23575654607170904,-0.35668607355402215,0.16106211575335938,-0.15390728783738852,0.25013207718089275
98,9,25,25,1.3850771345225228,0.5927059669126687,0.12221849742572263,0.05804660850605574,1.674250618545664,0.46562557436337354,0.5660264661715915,0.16761257896907775,-0.08825090742433045,0.030608684931179537,-0.39699937814456243,0.2120084063635496,1.376460239377093,0.6022814824673786,0.10069645329262344,0.05462766913109943,1.6825059247898269,0.4684381869194193,0.5774453648813277,0.17041785277739233,-0.07034476491280363,0.021691449073657228,-0.41338226725426663,0.21596705947727335,1.491708428121189,0.5191672928730457,0.724142055581196,0.3121271019074804,1.3746823244605708,0.38986071373476433,0.2442702414051563,0.26607729381566875,-0.47686722953513133,0.13473411503732802,-0.16115729927256287,0.3644422889988564
99,1,16,14,1.766959742987274,1.1274908073550252,0.15964283140830424,0.1773357299907209,2.0105860306928056,1.007803252672987,0.5051033969024995,0.21370835026415896,-0.0894261135164671,0.051407394905643174,-0.3587894758290466,0.20573115255273194,1.7603546773973568,1.131636530487557,0.13437118007339938,0.15608200372257755,2.018465614339412,1.0100647916863017,0.5154978292185739,0.21207675902028128,-0.07361312878360199,0.04687881261225855,-0.3844077703348265,0.21491474220310305,1.8825386276575808,1.1402422842763482,0.8177364156295155,0.8588449182716996,1.8052519139035363,0.9624620184119982,0.23714655368802898,0.33089130838370606,-0.40087562095563367,0.1549073890236823,-0.0748603728005782,0.3602597878498888
